evaluation_stage,year,period_id,signal_date,entry_date,exit_date,top_n,selected_symbols,gross_return,round_trip_cost_rate,net_return,equal_weight_30_return,equal_weight_gross_return,available_universe_size,vnindex_return
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,2,VIC|CTG,-0.08619874522845683,0.0,-0.08619874522845683,-0.08528201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,2,VIC|CTG,-0.08619874522845683,0.002,-0.08819874522845683,-0.08728201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,2,VIC|CTG,-0.08619874522845683,0.004,-0.09019874522845683,-0.08928201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,2,VIC|CTG,-0.08619874522845683,0.006,-0.09219874522845684,-0.09128201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,3,VIC|CTG|VHM,-0.07015644523776154,0.0,-0.07015644523776154,-0.08528201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,3,VIC|CTG|VHM,-0.07015644523776154,0.002,-0.07215644523776155,-0.08728201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,3,VIC|CTG|VHM,-0.07015644523776154,0.004,-0.07415644523776155,-0.08928201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,3,VIC|CTG|VHM,-0.07015644523776154,0.006,-0.07615644523776155,-0.09128201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,5,VIC|CTG|VHM|VRE|MWG,-0.04636953169487172,0.0,-0.04636953169487172,-0.08528201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,5,VIC|CTG|VHM|VRE|MWG,-0.04636953169487172,0.002,-0.04836953169487172,-0.08728201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,5,VIC|CTG|VHM|VRE|MWG,-0.04636953169487172,0.004,-0.050369531694871725,-0.08928201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,5,VIC|CTG|VHM|VRE|MWG,-0.04636953169487172,0.006,-0.05236953169487172,-0.09128201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,8,VIC|CTG|VHM|VRE|MWG|FPT|VCB|HDB,-0.04149671662571894,0.0,-0.04149671662571894,-0.08528201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,8,VIC|CTG|VHM|VRE|MWG|FPT|VCB|HDB,-0.04149671662571894,0.002,-0.04349671662571894,-0.08728201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,8,VIC|CTG|VHM|VRE|MWG|FPT|VCB|HDB,-0.04149671662571894,0.004,-0.04549671662571894,-0.08928201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,8,VIC|CTG|VHM|VRE|MWG|FPT|VCB|HDB,-0.04149671662571894,0.006,-0.047496716625718936,-0.09128201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,10,VIC|CTG|VHM|VRE|MWG|FPT|VCB|HDB|MSN|PLX,-0.052886156619075406,0.0,-0.052886156619075406,-0.08528201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,10,VIC|CTG|VHM|VRE|MWG|FPT|VCB|HDB|MSN|PLX,-0.052886156619075406,0.002,-0.05488615661907541,-0.08728201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,10,VIC|CTG|VHM|VRE|MWG|FPT|VCB|HDB|MSN|PLX,-0.052886156619075406,0.004,-0.05688615661907541,-0.08928201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,1,2021-01-04,2021-01-05,2021-02-01,10,VIC|CTG|VHM|VRE|MWG|FPT|VCB|HDB|MSN|PLX,-0.052886156619075406,0.006,-0.058886156619075404,-0.09128201423690518,-0.08528201423690518,23,-0.07292114310270736
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,2,BID|GAS,0.11863678642499709,0.0,0.11863678642499709,0.07612444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,2,BID|GAS,0.11863678642499709,0.002,0.11663678642499709,0.07412444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,2,BID|GAS,0.11863678642499709,0.004,0.11463678642499708,0.07212444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,2,BID|GAS,0.11863678642499709,0.006,0.11263678642499708,0.07012444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,3,BID|GAS|BVH,0.09635272729550388,0.0,0.09635272729550388,0.07612444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,3,BID|GAS|BVH,0.09635272729550388,0.002,0.09435272729550388,0.07412444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,3,BID|GAS|BVH,0.09635272729550388,0.004,0.09235272729550388,0.07212444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,3,BID|GAS|BVH,0.09635272729550388,0.006,0.09035272729550388,0.07012444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,5,BID|GAS|BVH|PLX|SSI,0.11651122461355037,0.0,0.11651122461355037,0.07612444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,5,BID|GAS|BVH|PLX|SSI,0.11651122461355037,0.002,0.11451122461355037,0.07412444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,5,BID|GAS|BVH|PLX|SSI,0.11651122461355037,0.004,0.11251122461355037,0.07212444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,5,BID|GAS|BVH|PLX|SSI,0.11651122461355037,0.006,0.11051122461355037,0.07012444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,8,BID|GAS|BVH|PLX|SSI|VCB|POW|HPG,0.10037459608611077,0.0,0.10037459608611077,0.07612444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,8,BID|GAS|BVH|PLX|SSI|VCB|POW|HPG,0.10037459608611077,0.002,0.09837459608611077,0.07412444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,8,BID|GAS|BVH|PLX|SSI|VCB|POW|HPG,0.10037459608611077,0.004,0.09637459608611076,0.07212444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,8,BID|GAS|BVH|PLX|SSI|VCB|POW|HPG,0.10037459608611077,0.006,0.09437459608611076,0.07012444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,10,BID|GAS|BVH|PLX|SSI|VCB|POW|HPG|VIC|VNM,0.0739997793120883,0.0,0.0739997793120883,0.07612444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,10,BID|GAS|BVH|PLX|SSI|VCB|POW|HPG|VIC|VNM,0.0739997793120883,0.002,0.0719997793120883,0.07412444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,10,BID|GAS|BVH|PLX|SSI|VCB|POW|HPG|VIC|VNM,0.0739997793120883,0.004,0.0699997793120883,0.07212444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,2,2021-02-02,2021-02-03,2021-03-09,10,BID|GAS|BVH|PLX|SSI|VCB|POW|HPG|VIC|VNM,0.0739997793120883,0.006,0.0679997793120883,0.07012444622539238,0.07612444622539238,23,0.07106842294468474
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,2,SSI|STB,0.11303695820433435,0.0,0.11303695820433435,0.05260583267024674,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,2,SSI|STB,0.11303695820433435,0.002,0.11103695820433435,0.050605832670246736,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,2,SSI|STB,0.11303695820433435,0.004,0.10903695820433434,0.048605832670246735,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,2,SSI|STB,0.11303695820433435,0.006,0.10703695820433434,0.04660583267024674,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,3,SSI|STB|VNM,0.06754340259979907,0.0,0.06754340259979907,0.05260583267024674,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,3,SSI|STB|VNM,0.06754340259979907,0.002,0.06554340259979907,0.050605832670246736,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,3,SSI|STB|VNM,0.06754340259979907,0.004,0.06354340259979907,0.048605832670246735,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,3,SSI|STB|VNM,0.06754340259979907,0.006,0.061543402599799076,0.04660583267024674,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,5,SSI|STB|VNM|BID|PLX,0.052768085642879804,0.0,0.052768085642879804,0.05260583267024674,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,5,SSI|STB|VNM|BID|PLX,0.052768085642879804,0.002,0.0507680856428798,0.050605832670246736,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,5,SSI|STB|VNM|BID|PLX,0.052768085642879804,0.004,0.04876808564287981,0.048605832670246735,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,5,SSI|STB|VNM|BID|PLX,0.052768085642879804,0.006,0.046768085642879806,0.04660583267024674,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,8,SSI|STB|VNM|BID|PLX|VHM|FPT|HPG,0.047144121401743636,0.0,0.047144121401743636,0.05260583267024674,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,8,SSI|STB|VNM|BID|PLX|VHM|FPT|HPG,0.047144121401743636,0.002,0.045144121401743634,0.050605832670246736,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,8,SSI|STB|VNM|BID|PLX|VHM|FPT|HPG,0.047144121401743636,0.004,0.04314412140174363,0.048605832670246735,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,8,SSI|STB|VNM|BID|PLX|VHM|FPT|HPG,0.047144121401743636,0.006,0.04114412140174364,0.04660583267024674,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,10,SSI|STB|VNM|BID|PLX|VHM|FPT|HPG|BVH|MBB,0.05490917284734126,0.0,0.05490917284734126,0.05260583267024674,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,10,SSI|STB|VNM|BID|PLX|VHM|FPT|HPG|BVH|MBB,0.05490917284734126,0.002,0.05290917284734126,0.050605832670246736,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,10,SSI|STB|VNM|BID|PLX|VHM|FPT|HPG|BVH|MBB,0.05490917284734126,0.004,0.050909172847341255,0.048605832670246735,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,3,2021-03-10,2021-03-11,2021-04-07,10,SSI|STB|VNM|BID|PLX|VHM|FPT|HPG|BVH|MBB,0.05490917284734126,0.006,0.04890917284734126,0.04660583267024674,0.05260583267024674,23,0.061790646793381754
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,2,VPB|HPG,0.3035236690811991,0.0,0.3035236690811991,0.016598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,2,VPB|HPG,0.3035236690811991,0.002,0.3015236690811991,0.014598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,2,VPB|HPG,0.3035236690811991,0.004,0.2995236690811991,0.012598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,2,VPB|HPG,0.3035236690811991,0.006,0.2975236690811991,0.010598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,3,VPB|HPG|HDB,0.2245228677189819,0.0,0.2245228677189819,0.016598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,3,VPB|HPG|HDB,0.2245228677189819,0.002,0.2225228677189819,0.014598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,3,VPB|HPG|HDB,0.2245228677189819,0.004,0.22052286771898189,0.012598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,3,VPB|HPG|HDB,0.2245228677189819,0.006,0.21852286771898188,0.010598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,5,VPB|HPG|HDB|MBB|TCB,0.17043961285453033,0.0,0.17043961285453033,0.016598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,5,VPB|HPG|HDB|MBB|TCB,0.17043961285453033,0.002,0.16843961285453032,0.014598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,5,VPB|HPG|HDB|MBB|TCB,0.17043961285453033,0.004,0.16643961285453032,0.012598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,5,VPB|HPG|HDB|MBB|TCB,0.17043961285453033,0.006,0.16443961285453032,0.010598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,8,VPB|HPG|HDB|MBB|TCB|FPT|BID|MSN,0.1192788098642541,0.0,0.1192788098642541,0.016598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,8,VPB|HPG|HDB|MBB|TCB|FPT|BID|MSN,0.1192788098642541,0.002,0.1172788098642541,0.014598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,8,VPB|HPG|HDB|MBB|TCB|FPT|BID|MSN,0.1192788098642541,0.004,0.1152788098642541,0.012598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,8,VPB|HPG|HDB|MBB|TCB|FPT|BID|MSN,0.1192788098642541,0.006,0.11327880986425409,0.010598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,10,VPB|HPG|HDB|MBB|TCB|FPT|BID|MSN|SSI|VCB,0.09126595700316216,0.0,0.09126595700316216,0.016598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,10,VPB|HPG|HDB|MBB|TCB|FPT|BID|MSN|SSI|VCB,0.09126595700316216,0.002,0.08926595700316216,0.014598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,10,VPB|HPG|HDB|MBB|TCB|FPT|BID|MSN|SSI|VCB,0.09126595700316216,0.004,0.08726595700316216,0.012598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,4,2021-04-08,2021-04-09,2021-05-11,10,VPB|HPG|HDB|MBB|TCB|FPT|BID|MSN|SSI|VCB,0.09126595700316216,0.006,0.08526595700316215,0.010598473639407977,0.016598473639407977,23,0.019918636470674267
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,2,VRE|BVH,0.011741911177689524,0.0,0.011741911177689524,0.06185942362842058,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,2,VRE|BVH,0.011741911177689524,0.002,0.009741911177689523,0.05985942362842058,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,2,VRE|BVH,0.011741911177689524,0.004,0.0077419111776895234,0.057859423628420587,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,2,VRE|BVH,0.011741911177689524,0.006,0.005741911177689523,0.055859423628420585,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,3,VRE|BVH|BID,0.030541805091910994,0.0,0.030541805091910994,0.06185942362842058,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,3,VRE|BVH|BID,0.030541805091910994,0.002,0.028541805091910996,0.05985942362842058,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,3,VRE|BVH|BID,0.030541805091910994,0.004,0.026541805091910994,0.057859423628420587,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,3,VRE|BVH|BID,0.030541805091910994,0.006,0.024541805091910993,0.055859423628420585,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,5,VRE|BVH|BID|POW|SSI,0.08501739732376243,0.0,0.08501739732376243,0.06185942362842058,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,5,VRE|BVH|BID|POW|SSI,0.08501739732376243,0.002,0.08301739732376243,0.05985942362842058,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,5,VRE|BVH|BID|POW|SSI,0.08501739732376243,0.004,0.08101739732376242,0.057859423628420587,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,5,VRE|BVH|BID|POW|SSI,0.08501739732376243,0.006,0.07901739732376242,0.055859423628420585,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,8,VRE|BVH|BID|POW|SSI|VCB|MBB|VHM,0.09264364227641754,0.0,0.09264364227641754,0.06185942362842058,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,8,VRE|BVH|BID|POW|SSI|VCB|MBB|VHM,0.09264364227641754,0.002,0.09064364227641754,0.05985942362842058,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,8,VRE|BVH|BID|POW|SSI|VCB|MBB|VHM,0.09264364227641754,0.004,0.08864364227641754,0.057859423628420587,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,8,VRE|BVH|BID|POW|SSI|VCB|MBB|VHM,0.09264364227641754,0.006,0.08664364227641753,0.055859423628420585,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,10,VRE|BVH|BID|POW|SSI|VCB|MBB|VHM|FPT|GAS,0.08697189442361758,0.0,0.08697189442361758,0.06185942362842058,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,10,VRE|BVH|BID|POW|SSI|VCB|MBB|VHM|FPT|GAS,0.08697189442361758,0.002,0.08497189442361758,0.05985942362842058,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,10,VRE|BVH|BID|POW|SSI|VCB|MBB|VHM|FPT|GAS,0.08697189442361758,0.004,0.08297189442361758,0.057859423628420587,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,5,2021-05-12,2021-05-13,2021-06-09,10,VRE|BVH|BID|POW|SSI|VCB|MBB|VHM|FPT|GAS,0.08697189442361758,0.006,0.08097189442361757,0.055859423628420585,0.06185942362842058,23,0.05536113002581211
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,2,POW|BID,-0.0024255723425900544,0.0,-0.0024255723425900544,0.053408847631733265,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,2,POW|BID,-0.0024255723425900544,0.002,-0.004425572342590054,0.051408847631733263,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,2,POW|BID,-0.0024255723425900544,0.004,-0.0064255723425900545,0.04940884763173327,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,2,POW|BID,-0.0024255723425900544,0.006,-0.008425572342590055,0.04740884763173327,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,3,POW|BID|CTG,-0.0029293841863986167,0.0,-0.0029293841863986167,0.053408847631733265,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,3,POW|BID|CTG,-0.0029293841863986167,0.002,-0.004929384186398617,0.051408847631733263,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,3,POW|BID|CTG,-0.0029293841863986167,0.004,-0.006929384186398617,0.04940884763173327,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,3,POW|BID|CTG,-0.0029293841863986167,0.006,-0.008929384186398617,0.04740884763173327,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,5,POW|BID|CTG|TCB|VIC,0.012202590773724587,0.0,0.012202590773724587,0.053408847631733265,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,5,POW|BID|CTG|TCB|VIC,0.012202590773724587,0.002,0.010202590773724587,0.051408847631733263,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,5,POW|BID|CTG|TCB|VIC,0.012202590773724587,0.004,0.008202590773724587,0.04940884763173327,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,5,POW|BID|CTG|TCB|VIC,0.012202590773724587,0.006,0.006202590773724587,0.04740884763173327,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,8,POW|BID|CTG|TCB|VIC|VCB|VHM|VPB,0.030046627274985055,0.0,0.030046627274985055,0.053408847631733265,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,8,POW|BID|CTG|TCB|VIC|VCB|VHM|VPB,0.030046627274985055,0.002,0.028046627274985053,0.051408847631733263,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,8,POW|BID|CTG|TCB|VIC|VCB|VHM|VPB,0.030046627274985055,0.004,0.026046627274985055,0.04940884763173327,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,8,POW|BID|CTG|TCB|VIC|VCB|VHM|VPB,0.030046627274985055,0.006,0.024046627274985057,0.04740884763173327,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,10,POW|BID|CTG|TCB|VIC|VCB|VHM|VPB|HDB|BVH,0.031618954266999455,0.0,0.031618954266999455,0.053408847631733265,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,10,POW|BID|CTG|TCB|VIC|VCB|VHM|VPB|HDB|BVH,0.031618954266999455,0.002,0.029618954266999453,0.051408847631733263,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,10,POW|BID|CTG|TCB|VIC|VCB|VHM|VPB|HDB|BVH,0.031618954266999455,0.004,0.027618954266999455,0.04940884763173327,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,6,2021-06-10,2021-06-11,2021-07-08,10,POW|BID|CTG|TCB|VIC|VCB|VHM|VPB|HDB|BVH,0.031618954266999455,0.006,0.025618954266999457,0.04740884763173327,0.053408847631733265,23,0.03609463441840832
walk_forward_validation,2021,7,2021-07-09,2021-07-12,2021-08-06,2,STB|HPG,0.03792639428149025,0.0,0.03792639428149025,0.0007736903085663037,0.0007736903085663037,23,-0.0042237629348100825
walk_forward_validation,2021,7,2021-07-09,2021-07-12,2021-08-06,2,STB|HPG,0.03792639428149025,0.002,0.03592639428149025,-0.0012263096914336964,0.0007736903085663037,23,-0.0042237629348100825
walk_forward_validation,2021,7,2021-07-09,2021-07-12,2021-08-06,2,STB|HPG,0.03792639428149025,0.004,0.033926394281490246,-0.0032263096914336964,0.0007736903085663037,23,-0.0042237629348100825
walk_forward_validation,2021,7,2021-07-09,2021-07-12,2021-08-06,2,STB|HPG,0.03792639428149025,0.006,0.03192639428149025,-0.005226309691433696,0.0007736903085663037,23,-0.0042237629348100825
walk_forward_validation,2021,7,2021-07-09,2021-07-12,2021-08-06,3,STB|HPG|CTG,-0.0007907600185002769,0.0,-0.0007907600185002769,0.0007736903085663037,0.0007736903085663037,23,-0.0042237629348100825
walk_forward_validation,2021,7,2021-07-09,2021-07-12,2021-08-06,3,STB|HPG|CTG,-0.0007907600185002769,0.002,-0.002790760018500277,-0.0012263096914336964,0.0007736903085663037,23,-0.0042237629348100825
